Loan ID,BorrCity,BorrState,BorrZip,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,InitialInterestRate,Missing Rate?,TermInMonths,NaicsCode,ProjectCounty,ProjectState,BusinessType,LoanStatus,ChargeOffDate,GrossChargeOffAmount,BorrRegion,NaicsTrimmed,Cont_ApprovalDate,TotalLoanAmount,LossRatio,LoanAge,BorrSameCDC,ProjectSameBorr
38774,PEEKSKILL,NY,10566,Albany,NY,12207,NA,NA,NA,169000,4/16/2003,2003,504,3.25,1,240,421420,WESTCHESTER,NY,CORPORATION,0,NA,0,Northeast,42,4853,169000,NA,240,YES,YES
38778,POMONA,CA,91766,La Habra,CA,90631,SALT LAKE CITY,UT,312500,259000,4/16/2003,2003,504,3.25,1,240,561491,LOS ANGELES,CA,CORPORATION,0,NA,0,West,56,4853,571500,NA,240,YES,YES
38786,PALM DESERT,CA,92260,San Diego,CA,92106,SAN DIEGO,CA,313000,245000,4/17/2003,2003,ALP,3.25,1,240,722110,RIVERSIDE,CA,INDIVIDUAL,0,NA,0,West,72,4854,558000,NA,240,YES,YES
38788,MESQUITE,TX,75180,Plano,TX,75074,SIOUX FALLS,SD,225322,235000,4/17/2003,2003,504,3.25,1,240,337920,DALLAS,TX,CORPORATION,0,NA,0,South,33,4854,460322,NA,240,YES,YES
38791,VILLA PARK,IL,60181,Chicago,IL,60605,ELGIN,IL,350000,290000,4/17/2003,2003,504,3.25,1,240,532120,DUPAGE,IL,CORPORATION,0,NA,0,Midwest,53,4854,640000,NA,240,YES,YES
38799,YORK,PA,17404,Lewisburg,PA,17837,BUFFALO,NY,264000,220000,4/18/2003,2003,504,3.25,1,240,235990,YORK,PA,PARTNERSHIP,0,NA,0,Northeast,23,4855,484000,NA,240,YES,YES
38805,ALBUQUERQUE,NM,87110,Albuquerque,NM,87109,LAWRENCE,KS,615000,535000,4/18/2003,2003,504,3.25,1,240,323110,BERNALILLO,NM,CORPORATION,0,NA,0,West,32,4855,1150000,NA,240,YES,YES
38810,CORONA,CA,92881,San Diego,CA,92106,LOS ANGELES,CA,737000,608000,4/18/2003,2003,PCLP,3.25,1,240,314999,RIVERSIDE,CA,CORPORATION,0,NA,0,West,31,4855,1345000,NA,240,YES,YES
38829,RAPID CITY,SD,57702,Rapid City,SD,57701,Cincinnati,OH,323425,269000,4/22/2003,2003,504,3.25,1,240,541940,PENNINGTON,SD,CORPORATION,0,NA,0,Midwest,54,4859,592425,NA,240,YES,YES
38834,EUGENE,OR,97402,Salem,OR,97301,EUGENE,OR,680000,546000,4/22/2003,2003,504,3.25,1,240,327991,LANE,OR,CORPORATION,0,NA,0,West,32,4859,1226000,NA,240,YES,YES
38838,MONROE,LA,71203,Monroe,LA,71201,LAFAYETTE,LA,368815,268000,4/22/2003,2003,504,3.25,1,240,451110,OUACHITA,LA,INDIVIDUAL,0,NA,0,South,45,4859,636815,NA,240,YES,YES
38858,NEW BRIGHTON,MN,55112,Vadnais Heights,MN,55110,Maplewood,MN,279000,231000,4/24/2003,2003,PCLP,3.25,1,240,441310,RAMSEY,MN,CORPORATION,0,NA,0,Midwest,44,4861,510000,NA,240,YES,YES
38860,OGDEN,UT,84404,Ogden,UT,84405,OGDEN,UT,1036000,750000,4/24/2003,2003,504,3.25,1,240,721110,WEBER,UT,CORPORATION,0,NA,0,West,72,4861,1786000,NA,240,YES,YES
38863,PUEBLO,CO,81008,Pueblo,CO,81003,SALINA,KS,2.00E+05,146000,4/24/2003,2003,504,3.25,1,240,445310,PUEBLO,CO,CORPORATION,0,NA,0,West,44,4861,346000,NA,240,YES,YES
38864,BATAVIA,IL,60510,Chicago,IL,60605,HINSDALE,IL,745000,614000,4/24/2003,2003,504,3.25,1,240,333511,KANE,IL,CORPORATION,0,NA,0,Midwest,33,4861,1359000,NA,240,YES,YES
38879,CHENEY,KS,67025,Wichita,KS,67202,Cincinnati,OH,518000,375000,4/28/2003,2003,504,3.25,1,240,447110,SEDGWICK,KS,CORPORATION,0,NA,0,Midwest,44,4865,893000,NA,240,YES,YES
38885,LAS VEGAS,NV,89101,Las Vegas,NV,89144,LAS VEGAS,NV,1130000,931000,4/28/2003,2003,ALP,3.25,1,240,541110,CLARK,NV,CORPORATION,1,6/21/2011,819499,West,54,4865,2061000,0.397622028,99,YES,YES
38888,LINCOLN,NE,68521,Lincoln,NE,68526,LINCOLN,NE,1971802,1000000,4/29/2003,2003,504,3.25,1,240,441221,LANCASTER,NE,CORPORATION,0,NA,0,Midwest,44,4866,2971802,NA,240,YES,YES
38903,PEVELY,MO,63070,St. Louis,MO,63105,MAPLEWOOD,MO,255000,213000,4/30/2003,2003,504,3.25,1,120,334513,JEFFERSON,MO,CORPORATION,0,NA,0,Midwest,33,4867,468000,NA,120,YES,YES
38910,ST JOSEPH,MO,64501,St. Joseph,MO,64501,NA,NA,NA,381000,4/30/2003,2003,504,3.25,1,120,722110,BUCHANAN,MO,CORPORATION,0,NA,0,Midwest,72,4867,381000,NA,120,YES,YES
38914,SPRINGVILLE,UT,84663,Salt Lake City,UT,84109,SALT LAKE CITY,UT,215600,184000,5/1/2003,2003,504,3.25,1,240,441222,UTAH,UT,CORPORATION,0,NA,0,West,44,4868,399600,NA,240,YES,YES
38915,KENNEBUNK,ME,4043,Portland,ME,4101,WILMINGTON,DE,488692,404000,5/1/2003,2003,504,3.25,1,240,562920,YORK,ME,CORPORATION,1,12/15/2006,368119,Northeast,56,4868,892692,0.412369552,44,YES,YES
38920,TIGARD,OR,97224,Hillsboro,OR,97124,LIVINGSTON,NJ,17350000,1261000,5/1/2003,2003,504,3.25,1,240,721110,WASHINGTON,OR,CORPORATION,0,NA,0,West,72,4868,18611000,NA,240,YES,YES
38924,LOS ANGELES,CA,90011,Davis,CA,95616,SAN DIEGO,CA,567500,469000,5/1/2003,2003,ALP,3.25,1,240,315231,LOS ANGELES,CA,CORPORATION,0,NA,0,West,31,4868,1036500,NA,240,YES,YES
38925,VERNON,CA,90058,Davis,CA,95616,NEW YORK CITY,NY,9.00E+05,606000,5/1/2003,2003,ALP,3.25,1,240,315231,LOS ANGELES,CA,CORPORATION,0,NA,0,West,31,4868,1506000,NA,240,YES,YES
38942,KENT,WA,98031,Seattle,WA,98168,SAN FRANCISCO,CA,290500,242000,5/6/2003,2003,ALP,3.25,1,240,561491,KING,WA,CORPORATION,0,NA,0,West,56,4873,532500,NA,240,YES,YES
38944,NEW LONDON,NH,3257,Concord,NH,3302,NORWICH,VT,240000,150000,5/6/2003,2003,ALP,3.25,1,240,453220,MERRIMACK,NH,CORPORATION,0,NA,0,Northeast,45,4873,390000,NA,240,YES,YES
38945,MERRIMACK,NH,3054,Portsmouth,NH,3801,BRIDGEPORT,CT,1500000,1249000,5/6/2003,2003,504,3.25,1,240,713950,HILLSBOROUGH,NH,CORPORATION,0,NA,0,Northeast,71,4873,2749000,NA,240,YES,YES
38946,TAMPA,FL,33613,Tampa,FL,33617,TAMPA,FL,291000,242000,5/6/2003,2003,504,3.25,1,240,713940,HILLSBOROUGH,FL,CORPORATION,0,NA,0,South,71,4873,533000,NA,240,YES,YES
38948,BARSTOW,CA,92311,Redlands,CA,92373,HOUSTON,TX,3922342,1300000,5/6/2003,2003,504,3.25,1,240,721110,SAN BERNARDINO,CA,CORPORATION,0,NA,0,West,72,4873,5222342,NA,240,YES,YES
38950,PALM BEACH GARDENS,FL,33410,Tallahassee,FL,32315,SIOUX FALLS,SD,1072000,886000,5/6/2003,2003,ALP,3.25,1,240,541110,PALM BEACH,FL,CORPORATION,0,NA,0,South,54,4873,1958000,NA,240,YES,YES
38952,KNOXVILLE,TN,37912,Alcoa,TN,37701,TAZEWELL,TN,2700000,1300000,5/6/2003,2003,504,3.25,1,240,721110,KNOX,TN,CORPORATION,0,NA,0,South,72,4873,4.00E+06,NA,240,YES,YES
38954,RENO,NV,89502,Las Vegas,NV,89144,SIOUX FALLS,SD,275000,228000,5/6/2003,2003,ALP,3.25,1,240,235990,WASHOE,NV,CORPORATION,0,NA,0,West,23,4873,503000,NA,240,YES,YES
38961,EVANSDALE,IA,50707,Waterloo,IA,50702,WATERLOO,IA,365000,335000,5/7/2003,2003,504,3.25,1,240,811192,BLACK HAWK,IA,CORPORATION,1,12/14/2011,287104,Midwest,81,4874,7.00E+05,0.410148571,104,YES,YES
38966,CRETE,IL,60417,Valparaiso,IN,46385,WHITING,IN,1050060,1080000,5/7/2003,2003,ALP,3.25,1,120,447110,PORTER,IN,INDIVIDUAL,0,NA,0,Midwest,44,4874,2130060,NA,120,NO,NO
38972,BULLHEAD CITY,AZ,86442,Tuscon,AZ,85711,LAKE HAVASU CITY,AZ,175000,146000,5/7/2003,2003,ALP,3.25,1,240,336999,MOHAVE,AZ,CORPORATION,1,6/15/2011,109135,West,33,4874,321000,0.339984424,98,YES,YES
38973,BOISE,ID,83702,Boise,ID,83702,OGDEN,UT,653000,537000,5/8/2003,2003,504,3.25,1,240,541110,ADA,ID,CORPORATION,0,NA,0,West,54,4875,1190000,NA,240,YES,YES
38982,YORK,ME,3909,Portland,ME,4101,KENNEBUNK,ME,6.00E+05,496000,5/8/2003,2003,504,3.25,1,240,311422,YORK,ME,CORPORATION,0,NA,0,Northeast,31,4875,1096000,NA,240,YES,YES
38986,CROWN POINT,IN,46307,Valparaiso,IN,46385,WHITING,IN,212500,220000,5/8/2003,2003,504,3.25,1,240,235710,LAKE,IN,CORPORATION,0,NA,0,Midwest,23,4875,432500,NA,240,YES,YES
38987,MIAMI,FL,33145,Lake Worth,FL,33467,MIAMI,FL,6.00E+05,500000,5/8/2003,2003,ALP,3.25,1,240,621999,DADE,FL,PARTNERSHIP,0,NA,0,South,62,4875,1100000,NA,240,YES,YES
38992,SANDWICH,MA,2563,Waltham,MA,2451,BOSTON,MA,2350000,821000,5/9/2003,2003,ALP,3.25,1,240,721110,BARNSTABLE,MA,CORPORATION,0,NA,0,Northeast,72,4876,3171000,NA,240,YES,YES
38997,CORONA,CA,92882,San Diego,CA,92106,SAN DIEGO,CA,1072000,881000,5/9/2003,2003,504,3.25,1,240,424410,RIVERSIDE,CA,CORPORATION,0,NA,0,West,42,4876,1953000,NA,240,YES,YES
38998,CHIPPEWA FALLS,WI,54729,Monona,WI,53716,NA,NA,NA,549000,5/9/2003,2003,504,3.25,1,240,444210,CHIPPEWA,WI,CORPORATION,0,NA,0,Midwest,44,4876,549000,NA,240,YES,YES
39015,WALNUT CREEK,CA,94596,Walnut Creek,CA,94596,SIOUX FALLS,SD,1500000,1236000,5/12/2003,2003,ALP,3.25,1,240,442299,CONTRA COSTA,CA,CORPORATION,0,NA,0,West,44,4879,2736000,NA,240,YES,YES
39033,BERKELEY,CA,94710,San Francisco,CA,94133,SIOUX FALLS,SD,475000,393000,5/14/2003,2003,PCLP,3.25,1,240,233210,ALAMEDA,CA,INDIVIDUAL,0,NA,0,West,23,4881,868000,NA,240,YES,YES
39046,VISTA,CA,92083,San Diego,CA,92106,SIOUX FALLS,SD,2132300,1001000,5/15/2003,2003,ALP,3.25,1,240,422320,SAN DIEGO,CA,CORPORATION,0,NA,0,West,42,4882,3133300,NA,240,YES,YES
39048,ARNOLD,MO,63125,St. Louis,MO,63105,Cincinnati,OH,411600,341000,5/15/2003,2003,ALP,3.25,1,240,454390,JEFFERSON,MO,CORPORATION,0,NA,0,Midwest,45,4882,752600,NA,240,YES,YES
39052,HELOTES,TX,78023,Austin,TX,78762,SAN ANTONIO,TX,507169,602000,5/16/2003,2003,504,3.25,1,240,722110,BEXAR,TX,CORPORATION,0,NA,0,South,72,4883,1109169,NA,240,YES,YES
39054,DEEPHAVEN,MN,55391,Vadnais Heights,MN,55110,SOUTH SAINT PAUL,MN,326000,270000,5/16/2003,2003,PCLP,3.25,1,240,531120,HENNEPIN,MN,CORPORATION,0,NA,0,Midwest,53,4883,596000,NA,240,YES,YES
39070,AURORA,IL,60506,Chicago,IL,60605,BLOOMINGTON,IL,520000,536000,5/19/2003,2003,ALP,3.25,1,240,722211,KANE,IL,CORPORATION,0,NA,0,Midwest,72,4886,1056000,NA,240,YES,YES
39076,ALEXANDRIA,MN,56308,St. Cloud,MN,56301,SIOUX FALLS,SD,425000,266000,5/20/2003,2003,504,3.25,1,240,721120,LYON,MN,INDIVIDUAL,0,NA,0,Midwest,72,4887,691000,NA,240,YES,YES
39079,CANADENSIS,PA,18325,Philadelphia,PA,19131,GREENVILLE,PA,250000,200000,5/20/2003,2003,ALP,3.25,1,240,711110,MONROE,PA,CORPORATION,0,NA,0,Northeast,71,4887,450000,NA,240,YES,YES
39092,LAS VEGAS,NV,89104,Las Vegas,NV,89144,SAN DIEGO,CA,258500,215000,5/21/2003,2003,ALP,3.25,1,240,811111,CLARK,NV,CORPORATION,0,NA,0,West,81,4888,473500,NA,240,YES,YES
39096,BROOKLYN HEIGHTS,OH,44131,Cleveland,OH,44114,CLEVELAND,OH,242136,216000,5/21/2003,2003,ALP,3.25,1,240,332721,CUYAHOGA,OH,CORPORATION,0,NA,0,Midwest,33,4888,458136,NA,240,YES,YES
39097,OXNARD,CA,93033,Davis,CA,95616,LOS ANGELES,CA,960000,792000,5/21/2003,2003,504,3.25,1,240,332812,VENTURA,CA,CORPORATION,0,NA,0,West,33,4888,1752000,NA,240,YES,YES
39107,SEBASTOPOL,CA,95472,Walnut Creek,CA,94596,SANTA ROSA,CA,4037000,1300000,5/22/2003,2003,504,3.25,1,240,312130,SONOMA,CA,PARTNERSHIP,0,NA,0,West,31,4889,5337000,NA,240,YES,YES
39115,LAFAYETTE,LA,70506,Lafayette,LA,70508,RAYNE,LA,442000,201000,5/23/2003,2003,504,3.25,1,240,445299,LAFAYETTE,LA,CORPORATION,0,NA,0,South,44,4890,643000,NA,240,YES,YES
39122,EL SEGUNDO,CA,90245,Davis,CA,95616,SIOUX FALLS,SD,1175000,670000,5/27/2003,2003,ALP,3.25,1,240,339950,LOS ANGELES,CA,CORPORATION,0,NA,0,West,33,4894,1845000,NA,240,YES,YES
39126,LAS VEGAS,NV,89117,Las Vegas,NV,89144,LAS VEGAS,NV,565000,467000,5/27/2003,2003,ALP,3.25,1,240,524210,CLARK,NV,CORPORATION,0,NA,0,West,52,4894,1032000,NA,240,YES,YES
39127,WEST JORDAN,UT,84088,Salt Lake City,UT,84109,NA,NA,NA,199000,5/27/2003,2003,504,3.25,1,240,541940,SALT LAKE,UT,CORPORATION,0,NA,0,West,54,4894,199000,NA,240,YES,YES
39131,FRESNO,CA,93706,Fresno,CA,93711,SAN RAFAEL,CA,329000,290000,5/28/2003,2003,504,3.25,1,240,421130,FRESNO,CA,CORPORATION,0,NA,0,West,42,4895,619000,NA,240,YES,YES
39135,CORONA,CA,92880,San Diego,CA,92106,ONTARIO,CA,1427800,656000,5/28/2003,2003,504,3.25,1,240,423840,RIVERSIDE,CA,CORPORATION,0,NA,0,West,42,4895,2083800,NA,240,YES,YES
39140,ANCHORAGE,AK,99502,Seattle,WA,98168,INVER GROVE HEIGHTS,MN,3.00E+05,257000,5/28/2003,2003,504,3.25,1,240,811111,ANCHORAGE,AK,CORPORATION,0,NA,0,West,81,4895,557000,NA,240,NO,YES
39141,TALLAHASSEE,FL,32309,Tallahassee,FL,32315,MONTICELLO,FL,460470,565000,5/29/2003,2003,ALP,3.25,1,240,722410,LEON,FL,CORPORATION,1,9/9/2010,470815,South,72,4896,1025470,0.459121183,88,YES,YES
39150,SAN DIEGO,CA,92101,San Diego,CA,92106,SIOUX FALLS,SD,6.00E+05,433000,5/29/2003,2003,ALP,3.25,1,240,447110,SAN DIEGO,CA,CORPORATION,0,NA,0,West,44,4896,1033000,NA,240,YES,YES
39155,MARION,IL,62959,Springfield,IL,62704,MARION,IL,554800,400000,5/29/2003,2003,ALP,3.25,1,240,713940,WILLIAMSON,IL,CORPORATION,0,NA,0,Midwest,71,4896,954800,NA,240,YES,YES
39183,SAN PEDRO,CA,90731,Long Beach,CA,90802,DALLAS,TX,220000,183000,6/2/2003,2003,504,3.25,1,240,541310,LOS ANGELES,CA,CORPORATION,0,NA,0,West,54,4900,403000,NA,240,YES,YES
39184,MONTEREY,CA,93940,Salinas,CA,93901,ROSEVILLE,CA,2732000,1298000,6/3/2003,2003,504,3.25,1,240,721110,MONTEREY,CA,INDIVIDUAL,0,NA,0,West,72,4901,4030000,NA,240,YES,YES
39199,VERNON,CA,90058,Davis,CA,95616,SIOUX FALLS,SD,295000,245000,6/3/2003,2003,PCLP,3.25,1,240,315212,LOS ANGELES,CA,CORPORATION,0,NA,0,West,31,4901,540000,NA,240,YES,YES
39208,SPANISH FORK,UT,84660,Salt Lake City,UT,84109,LIVINGSTON,NJ,706200,389000,6/4/2003,2003,504,3.25,1,240,722211,UTAH,UT,CORPORATION,0,NA,0,West,72,4902,1095200,NA,240,YES,YES
39209,MALAKOFF,TX,75148,Tyler,TX,75701,BIRMINGHAM,AL,252500,185000,6/4/2003,2003,504,3.25,1,240,423910,HENDERSON,TX,CORPORATION,1,5/8/2008,179203,South,42,4902,437500,0.409606857,60,YES,YES
39213,PLANO,TX,75023,Plano,TX,75074,PLANO,TX,521980,378000,6/4/2003,2003,ALP,3.25,1,240,624410,COLLIN,TX,CORPORATION,0,NA,0,South,62,4902,899980,NA,240,YES,YES
39218,INDIANAPOLIS,IN,46278,Indianapolis,IN,46204,COLUMBUS,OH,135000,1110000,6/5/2003,2003,ALP,3.25,1,240,333994,MARION,IN,CORPORATION,0,NA,0,Midwest,33,4903,1245000,NA,240,YES,YES
39221,IRVINE,CA,92614,Santa Ana,CA,92705,OCALA,FL,1257880,1037000,6/5/2003,2003,504,3.25,1,240,323110,ORANGE,CA,CORPORATION,0,NA,0,West,32,4903,2294880,NA,240,YES,YES
39222,FOUNTAIN VALLEY,CA,92708,Santa Ana,CA,92705,SIOUX FALLS,SD,1282500,1057000,6/5/2003,2003,ALP,3.25,1,240,233320,ORANGE,CA,CORPORATION,0,NA,0,West,23,4903,2339500,NA,240,YES,YES
39223,VICTORVILLE,CA,92392,Redlands,CA,92373,PASADENA,CA,2099400,1300000,6/5/2003,2003,ALP,3.25,1,240,447190,SAN BERNARDINO,CA,CORPORATION,0,NA,0,West,44,4903,3399400,NA,240,YES,YES
39225,SAN DIEGO,CA,92154,San Diego,CA,92106,LOS ANGELES,CA,2041000,1300000,6/5/2003,2003,ALP,3.25,1,240,721110,SAN DIEGO,CA,CORPORATION,0,NA,0,West,72,4903,3341000,NA,240,YES,YES
39234,RINGGOLD,GA,30736,Dalton,GA,30720,RINGGOLD,GA,9.00E+05,455000,6/6/2003,2003,504,3.25,1,240,721110,CATOOSA,GA,INDIVIDUAL,0,NA,0,South,72,4904,1355000,NA,240,YES,YES
39238,SAN ANTONIO,TX,78258,San Antonio,TX,78210,SIOUX FALLS,SD,240000,199000,6/6/2003,2003,ALP,3.25,1,240,621210,BEXAR,TX,INDIVIDUAL,0,NA,0,South,62,4904,439000,NA,240,YES,YES
39243,CHAMPAIGN,IL,61821,Springfield,IL,62704,CHAMPAIGN,IL,597500,494000,6/9/2003,2003,ALP,3.25,1,240,443112,CHAMPAIGN,IL,CORPORATION,0,NA,0,Midwest,44,4907,1091500,NA,240,YES,YES
39244,BAKERSFIELD,CA,93308,Bakersfield,CA,93301,CHICO,CA,196000,143000,6/9/2003,2003,504,3.25,1,240,722211,KERN,CA,CORPORATION,0,NA,0,West,72,4907,339000,NA,240,YES,YES
39248,HIXTON,WI,54635,Monona,WI,53716,NA,NA,NA,188000,6/10/2003,2003,504,3.25,1,240,447190,JACKSON,WI,CORPORATION,0,NA,0,Midwest,44,4908,188000,NA,240,YES,YES
39269,NORTH RICHLAND HILLS,TX,76180,Plano,TX,75074,EL CAMPO,TX,1062170,842000,6/12/2003,2003,504,3.25,1,240,624410,TARRANT,TX,CORPORATION,0,NA,0,South,62,4910,1904170,NA,240,YES,YES
39275,ENGLEWOOD,CO,80112,Denver,CO,80202,DENVER,CO,6.00E+05,575000,6/12/2003,2003,PCLP,3.25,1,240,541620,ARAPAHOE,CO,CORPORATION,1,7/18/2011,460608,West,54,4910,1175000,0.392006809,98,YES,YES
39280,SEATTLE,WA,98107,Spokane Valley,WA,99212,SEATTLE,WA,1432872,1000000,6/13/2003,2003,504,3.25,1,240,336612,KING,WA,CORPORATION,0,NA,0,West,33,4911,2432872,NA,240,YES,YES
39283,SAN ANTONIO,TX,78240,San Antonio,TX,78210,STILLWATER,OK,332900,243000,6/13/2003,2003,ALP,3.25,1,240,722110,BEXAR,TX,CORPORATION,0,NA,0,South,72,4911,575900,NA,240,YES,YES
39285,ELGIN,IL,60120,Chicago,IL,60605,ELGIN,IL,121000,101000,6/13/2003,2003,504,3.25,1,240,711110,KANE,IL,CORPORATION,0,NA,0,Midwest,71,4911,222000,NA,240,YES,YES
39301,HOUSTON,TX,77099,Austin,TX,78746,DALLAS,TX,709200,459000,6/16/2003,2003,504,3.25,1,240,721110,HARRIS,TX,CORPORATION,0,NA,0,South,72,4914,1168200,NA,240,YES,YES
39305,PORTLAND,OR,97202,Seattle,WA,98168,TACOMA,WA,523858,434000,6/16/2003,2003,504,3.25,1,240,541940,MULTNOMAH,OR,INDIVIDUAL,0,NA,0,West,54,4914,957858,NA,240,NO,YES
39314,BOLIVAR,MO,65613,Jefferson City,MO,65109,BOLIVAR,MO,77500,67000,6/17/2003,2003,504,3.25,1,120,624410,POLK,MO,CORPORATION,0,NA,0,Midwest,62,4915,144500,NA,120,YES,YES
39321,FLINT,MI,48504,East Lansing,MI,48823,CHICAGO,IL,836250,496000,6/18/2003,2003,ALP,3.25,1,240,721110,GENESEE,MI,CORPORATION,1,2/22/2011,170,Midwest,72,4916,1332250,0.000127604,93,YES,YES
39328,BOISE,ID,83706,Boise,ID,83702,BOISE,ID,650000,596000,6/18/2003,2003,504,3.25,1,240,621320,ADA,ID,CORPORATION,0,NA,0,West,62,4916,1246000,NA,240,YES,YES
39336,OZARK,MO,65721,Jefferson City,MO,65109,REEDS SPRING,MO,799750,642000,6/19/2003,2003,504,3.25,1,240,721110,CHRISTIAN,MO,CORPORATION,1,10/24/2011,437818,Midwest,72,4917,1441750,0.303671233,101,YES,YES
39341,SANTA ANA,CA,92704,Santa Ana,CA,92705,SIOUX FALLS,SD,390485,269000,6/19/2003,2003,504,3.25,1,240,335999,ORANGE,CA,CORPORATION,0,NA,0,West,33,4917,659485,NA,240,YES,YES
39360,RIO GRANDE CITY,TX,78582,Austin,TX,78762,LAREDO,TX,1010588,567000,6/20/2003,2003,504,3.25,1,240,441110,STARR,TX,CORPORATION,1,4/26/2012,468999,South,44,4918,1577588,0.297288646,107,YES,YES
39373,MOORESVILLE,NC,2,Charlotte,NC,28204,THOMASVILLE,NC,7.00E+05,578000,6/23/2003,2003,ALP,3.25,1,240,561990,IREDELL,NC,CORPORATION,0,NA,0,South,56,4921,1278000,NA,240,YES,YES
39379,ANNA,TX,75409,Plano,TX,75074,NA,NA,NA,357000,6/23/2003,2003,504,3.25,1,240,624410,COLLIN,TX,CORPORATION,0,NA,0,South,62,4921,357000,NA,240,YES,YES
39390,LAS VEGAS,NV,89101,Las Vegas,NV,89101,LOS ANGELES,CA,192000,161000,6/24/2003,2003,504,3.25,1,240,541110,CLARK,NV,CORPORATION,0,NA,0,West,54,4922,353000,NA,240,YES,YES
39398,FRESNO,CA,93722,Fresno,CA,93711,MERCED,CA,5.00E+05,414000,6/25/2003,2003,504,3.25,1,240,444220,FRESNO,CA,CORPORATION,0,NA,0,West,44,4923,914000,NA,240,YES,YES
39401,LOS ANGELES,CA,90015,Davis,CA,95616,SIOUX FALLS,SD,205000,171000,6/25/2003,2003,PCLP,3.25,1,240,339999,LOS ANGELES,CA,INDIVIDUAL,0,NA,0,West,33,4923,376000,NA,240,YES,YES
39402,STEVENSVILLE,MI,49127,East Lansing,MI,48823,MADISON,WI,904000,653000,6/25/2003,2003,504,3.25,1,240,722211,BERRIEN,MI,CORPORATION,0,NA,0,Midwest,72,4923,1557000,NA,240,YES,YES
39424,ZIONSVILLE,IN,46077,Indianapolis,IN,46204,COLUMBUS,OH,8.00E+05,687000,6/26/2003,2003,504,3.25,1,240,541810,BOONE,IN,CORPORATION,0,NA,0,Midwest,54,4924,1487000,NA,240,YES,YES
39427,CARSON CITY,NV,89701,Las Vegas,NV,89144,LOS ANGELES,CA,325000,236000,6/26/2003,2003,ALP,3.25,1,240,441110,NA,NV,INDIVIDUAL,0,NA,0,West,44,4924,561000,NA,240,YES,YES
39443,SEATTLE,WA,98144,Seattle,WA,98168,CHARLOTTE,NC,742000,322000,6/27/2003,2003,ALP,3.25,1,240,446110,KING,WA,CORPORATION,0,NA,0,West,44,4925,1064000,NA,240,YES,YES
39445,JACKSONVILLE,FL,32210,Jacksonville,FL,32256,SAN FRANCISCO,CA,250000,206000,6/27/2003,2003,504,3.25,1,240,722110,DUVAL,FL,CORPORATION,1,8/26/2011,156751,South,72,4925,456000,0.343752193,99,YES,YES
39456,MOUNT GILEAD,OH,43338,Columbus,OH,43204,CLEVELAND,OH,878500,619000,6/30/2003,2003,504,3.25,1,120,333220,MORROW,OH,CORPORATION,0,NA,0,Midwest,33,4928,1497500,NA,120,YES,YES
39462,EL PASO,TX,79932,Austin,TX,78746,SEATTLE,WA,337500,280000,6/30/2003,2003,504,3.25,1,240,541921,EL PASO,TX,INDIVIDUAL,0,NA,0,South,54,4928,617500,NA,240,YES,YES
39472,RENO,NV,89509,Las Vegas,NV,89144,PHOENIX,AZ,414500,343000,6/30/2003,2003,ALP,3.25,1,240,621310,WASHOE,NV,CORPORATION,0,NA,0,West,62,4928,757500,NA,240,YES,YES
39473,DALLAS,TX,75252,Plano,TX,75074,GREENVILLE,SC,1522500,942000,6/30/2003,2003,504,3.25,1,240,445310,COLLIN,TX,CORPORATION,1,4/19/2013,782253,South,44,4928,2464500,0.317408399,119,YES,YES
39478,FRESNO,CA,93726,Fresno,CA,93711,MERCED,CA,686000,567000,6/30/2003,2003,504,3.25,1,240,234920,FRESNO,CA,CORPORATION,0,NA,0,West,23,4928,1253000,NA,240,YES,YES
39488,MIAMI,FL,33122,Lake Worth,FL,33467,ORLANDO,FL,685000,571000,7/1/2003,2003,ALP,3.25,1,240,424410,DADE,FL,CORPORATION,0,NA,0,South,42,4929,1256000,NA,240,YES,YES
39494,JACKSONVILLE,FL,32218,Jacksonville,FL,32211,GREENVILLE,SC,505000,366000,7/2/2003,2003,504,3.25,1,240,722110,DUVAL,FL,CORPORATION,1,3/27/2013,266019,South,72,4930,871000,0.30541791,118,YES,YES
39503,OWEGO,NY,13827,Albany,NY,12207,SYRACUSE,NY,235000,145000,7/2/2003,2003,504,3.25,1,240,447110,TIOGA,NY,CORPORATION,0,NA,0,Northeast,44,4930,380000,NA,240,YES,YES
39519,KENT,WA,98032,Seattle,WA,98168,HOUSTON,TX,1010000,834000,7/3/2003,2003,ALP,3.25,1,240,421830,KING,WA,CORPORATION,0,NA,0,West,42,4931,1844000,NA,240,YES,YES
39521,CINCINNATI,OH,45215,Cincinnati,OH,45212,COLUMBUS,OH,168500,139000,7/7/2003,2003,ALP,3.25,1,240,339950,HAMILTON,OH,CORPORATION,0,NA,0,Midwest,33,4935,307500,NA,240,YES,YES
39540,CHARLESTON,SC,29407,Columbia,SC,29210,MOUNT PLEASANT,SC,420000,305000,7/8/2003,2003,ALP,3.25,1,240,447110,CHARLESTON,SC,CORPORATION,0,NA,0,South,44,4936,725000,NA,240,YES,YES
